160.0,50.0,32.0,0.0,0.541385
161.0,50.0,33.0,0.0,0.553125
162.0,50.0,34.0,0.0,0.551771
163.0,50.0,35.0,0.0,0.551913
164.0,50.0,36.0,0.0,0.554904
165.0,50.0,37.0,0.0,0.551383
166.0,50.0,38.0,0.0,0.548027
167.0,50.0,39.0,0.0,0.555784
168.0,50.0,40.0,0.0,0.555132
169.0,50.0,41.0,0.0,0.552495
170.0,50.0,42.0,0.0,0.544670
171.0,50.0,43.0,0.0,0.554155
172.0,50.0,44.0,0.0,0.559570
173.0,50.0,45.0,0.0,0.549316
174.0,50.0,46.0,0.0,0.550050
175.0,50.0,47.0,0.0,0.545838
176.0,50.0,48.0,0.0,0.553361
177.0,50.0,49.0,0.0,0.554847
178.0,49.0,50.0,0.0,0.547865
179.0,48.0,50.0,0.0,0.546424
180.0,47.0,50.0,0.0,0.550918
181.0,46.0,50.0,0.0,0.549014
182.0,45.0,50.0,0.0,0.545621
183.0,44.0,50.0,0.0,0.556503
184.0,43.0,50.0,0.0,0.553569
185.0,42.0,50.0,0.0,0.539357
186.0,41.0,50.0,0.0,0.541965
187.0,40.0,50.0,0.0,0.556524
188.0,39.0,50.0,0.0,0.554000
189.0,38.0,50.0,0.0,0.551477
190.0,37.0,50.0,0.0,0.545194
191.0,36.0,50.0,0.0,0.556967
192.0,35.0,50.0,0.0,0.549813
193.0,34.0,50.0,0.0,0.547304
194.0,33.0,50.0,0.0,0.548490
195.0,32.0,50.0,0.0,0.556574
196.0,31.0,50.0,0.0,0.549268
197.0,30.0,50.0,0.0,0.551117
198.0,29.0,50.0,0.0,0.558028
199.0,28.0,50.0,0.0,0.553190
200.0,27.0,50.0,0.0,0.548598
201.0,26.0,50.0,0.0,0.548326
202.0,24.0,50.0,0.0,0.550584
203.0,23.0,50.0,0.0,0.544925
204.0,22.0,50.0,0.0,0.554764
205.0,21.0,50.0,0.0,0.548731
206.0,20.0,50.0,0.0,0.549554
207.0,19.0,50.0,0.0,0.549653
208.0,18.0,50.0,0.0,0.550647
209.0,17.0,50.0,0.0,0.546261
210.0,16.0,50.0,0.0,0.548570
211.0,15.0,50.0,0.0,0.541322
212.0,14.0,50.0,0.0,0.554404
213.0,13.0,50.0,0.0,0.548501
214.0,12.0,50.0,0.0,0.543823
215.0,11.0,50.0,0.0,0.553884
216.0,10.0,50.0,0.0,0.547068
217.0,9.0,50.0,0.0,0.554870
218.0,8.0,50.0,0.0,0.547665
219.0,7.0,50.0,0.0,0.553718
220.0,6.0,50.0,0.0,0.554186
221.0,5.0,50.0,0.0,0.552175
222.0,4.0,50.0,0.0,0.555103
223.0,3.0,50.0,0.0,0.545322
224.0,2.0,50.0,0.0,0.550769
225.0,1.0,50.0,0.0,0.544068
226.0,0.0,49.0,0.0,0.544268
227.0,0.0,48.0,0.0,0.554036
228.0,0.0,47.0,0.0,0.543653
229.0,0.0,46.0,0.0,0.546091
230.0,0.0,45.0,0.0,0.546868
231.0,0.0,44.0,0.0,0.538845
232.0,0.0,43.0,0.0,0.546874
233.0,0.0,42.0,0.0,0.551357
234.0,0.0,41.0,0.0,0.549849
235.0,0.0,40.0,0.0,0.548680
236.0,0.0,39.0,0.0,0.553505
237.0,0.0,38.0,0.0,0.548975
238.0,0.0,37.0,0.0,0.549627
239.0,0.0,36.0,0.0,0.553847
240.0,0.0,35.0,0.0,0.553299
241.0,0.0,34.0,0.0,0.545939
242.0,0.0,33.0,0.0,0.549748
243.0,0.0,32.0,0.0,0.556028
244.0,0.0,31.0,0.0,0.545978
245.0,0.0,30.0,0.0,0.545692
246.0,0.0,29.0,0.0,0.549936
247.0,0.0,28.0,0.0,0.548526
248.0,0.0,27.0,0.0,0.548186
249.0,0.0,26.0,0.0,0.550258
250.0,26.0,0.0,0.0,0.546470
251.0,27.0,0.0,0.0,0.545600
252.0,28.0,0.0,0.0,0.547523
253.0,29.0,0.0,0.0,0.549081
254.0,30.0,0.0,0.0,0.553298
255.0,31.0,0.0,0.0,0.543568
256.0,32.0,0.0,0.0,0.542945
257.0,33.0,0.0,0.0,0.549498
258.0,34.0,0.0,0.0,0.547502
259.0,35.0,0.0,0.0,0.543779
260.0,36.0,0.0,0.0,0.545962
261.0,37.0,0.0,0.0,0.551235
262.0,38.0,0.0,0.0,0.552685
263.0,39.0,0.0,0.0,0.550009
264.0,40.0,0.0,0.0,0.549040
265.0,41.0,0.0,0.0,0.556051
266.0,42.0,0.0,0.0,0.556911
267.0,43.0,0.0,0.0,0.543933
268.0,44.0,0.0,0.0,0.546822
269.0,45.0,0.0,0.0,0.545848
270.0,46.0,0.0,0.0,0.551993
271.0,47.0,0.0,0.0,0.536768
272.0,48.0,0.0,0.0,0.546759
273.0,49.0,0.0,0.0,0.540782
274.0,50.0,1.0,0.0,0.555225
275.0,50.0,2.0,0.0,0.547927
276.0,50.0,3.0,0.0,0.547373
277.0,50.0,4.0,0.0,0.556632
278.0,50.0,5.0,0.0,0.548158
279.0,50.0,6.0,0.0,0.545607
280.0,50.0,7.0,0.0,0.548781
281.0,50.0,8.0,0.0,0.550114
282.0,50.0,9.0,0.0,0.543342
283.0,50.0,10.0,0.0,0.541685
284.0,50.0,11.0,0.0,0.550495
285.0,50.0,12.0,0.0,0.555428
286.0,50.0,13.0,0.0,0.548281
287.0,50.0,14.0,0.0,0.551593
288.0,50.0,15.0,0.0,0.553255
289.0,50.0,16.0,0.0,0.550770
290.0,50.0,17.0,0.0,0.549488
291.0,50.0,18.0,0.0,0.550623
292.0,50.0,19.0,0.0,0.558111
293.0,50.0,20.0,0.0,0.547011
294.0,50.0,21.0,0.0,0.550478
295.0,50.0,22.0,0.0,0.554135
296.0,50.0,23.0,0.0,0.550808
297.0,50.0,24.0,0.0,0.550493
298.0,24.0,1.0,0.0,0.562426
299.0,24.0,2.0,0.0,0.546487
300.0,24.0,3.0,0.0,0.542433
301.0,24.0,4.0,0.0,0.547940
302.0,24.0,5.0,0.0,0.540819
303.0,24.0,6.0,0.0,0.551677
304.0,24.0,7.0,0.0,0.546975
305.0,24.0,8.0,0.0,0.554990
306.0,24.0,9.0,0.0,0.552321
307.0,24.0,10.0,0.0,0.552618
308.0,24.0,11.0,0.0,0.557676
309.0,24.0,12.0,0.0,0.554276
310.0,24.0,13.0,0.0,0.547961
311.0,24.0,14.0,0.0,0.537511
312.0,24.0,15.0,0.0,0.554292
313.0,24.0,16.0,0.0,0.554141
314.0,24.0,17.0,0.0,0.557624
315.0,24.0,18.0,0.0,0.546012
316.0,24.0,19.0,0.0,0.551790
317.0,24.0,20.0,0.0,0.554820
318.0,24.0,21.0,0.0,0.558560
319.0,24.0,22.0,0.0,0.552643
320.0,24.0,23.0,0.0,0.547327
321.0,24.0,24.0,0.0,0.560997
322.0,23.0,1.0,0.0,0.547693
323.0,23.0,2.0,0.0,0.543632
324.0,23.0,3.0,0.0,0.546800
325.0,23.0,4.0,0.0,0.548079
326.0,23.0,5.0,0.0,0.551940
327.0,23.0,6.0,0.0,0.553278
328.0,23.0,7.0,0.0,0.549057
329.0,23.0,8.0,0.0,0.547215
330.0,23.0,9.0,0.0,0.545524
331.0,23.0,10.0,0.0,0.548122
332.0,23.0,11.0,0.0,0.551781
333.0,23.0,12.0,0.0,0.546564
334.0,23.0,13.0,0.0,0.548196
335.0,23.0,14.0,0.0,0.557010
336.0,23.0,15.0,0.0,0.556161
337.0,23.0,16.0,0.0,0.550795
338.0,23.0,17.0,0.0,0.548270
339.0,23.0,18.0,0.0,0.548056
340.0,23.0,19.0,0.0,0.549343
341.0,23.0,20.0,0.0,0.544040
342.0,23.0,21.0,0.0,0.550251
343.0,23.0,22.0,0.0,0.547224
344.0,23.0,23.0,0.0,0.550810
345.0,23.0,24.0,0.0,0.543216
346.0,22.0,1.0,0.0,0.549789
347.0,22.0,2.0,0.0,0.547804
348.0,22.0,3.0,0.0,0.544736
349.0,22.0,4.0,0.0,0.554574
350.0,22.0,5.0,0.0,0.554128
351.0,22.0,6.0,0.0,0.545877
352.0,22.0,7.0,0.0,0.552136
353.0,22.0,8.0,0.0,0.546727
354.0,22.0,9.0,0.0,0.539472
355.0,22.0,10.0,0.0,0.553764
356.0,22.0,11.0,0.0,0.557036
357.0,22.0,12.0,0.0,0.549425
358.0,22.0,13.0,0.0,0.559360
359.0,22.0,14.0,0.0,0.560054
360.0,22.0,15.0,0.0,0.548607
361.0,22.0,16.0,0.0,0.550464
362.0,22.0,17.0,0.0,0.552043
363.0,22.0,18.0,0.0,0.546567
364.0,22.0,19.0,0.0,0.541528
365.0,22.0,20.0,0.0,0.553365
366.0,22.0,21.0,0.0,0.541570
367.0,22.0,22.0,0.0,0.544296
368.0,22.0,23.0,0.0,0.551031
369.0,22.0,24.0,0.0,0.545707
370.0,21.0,1.0,0.0,0.546159
371.0,21.0,2.0,0.0,0.552698
372.0,21.0,3.0,0.0,0.555893
373.0,21.0,4.0,0.0,0.544840
374.0,21.0,5.0,0.0,0.546234
375.0,21.0,6.0,0.0,0.551631
376.0,21.0,7.0,0.0,0.550110
377.0,21.0,8.0,0.0,0.549279
378.0,21.0,9.0,0.0,0.542196
379.0,21.0,10.0,0.0,0.546209
380.0,21.0,11.0,0.0,0.545942
381.0,21.0,12.0,0.0,0.538620
382.0,21.0,13.0,0.0,0.548740
383.0,21.0,14.0,0.0,0.545985
384.0,21.0,15.0,0.0,0.551215
385.0,21.0,16.0,0.0,0.542789
386.0,21.0,17.0,0.0,0.559084
387.0,21.0,18.0,0.0,0.550360
388.0,21.0,19.0,0.0,0.544531
389.0,21.0,20.0,0.0,0.541266
390.0,21.0,21.0,0.0,0.544967
391.0,21.0,22.0,0.0,0.558841
392.0,21.0,23.0,0.0,0.547517
393.0,21.0,24.0,0.0,0.540522
394.0,20.0,1.0,0.0,0.552415
395.0,20.0,2.0,0.0,0.556651
396.0,20.0,3.0,0.0,0.552582
397.0,20.0,4.0,0.0,0.560075
398.0,20.0,5.0,0.0,0.551398
399.0,20.0,6.0,0.0,0.552839
400.0,20.0,7.0,0.0,0.548099
401.0,20.0,8.0,0.0,0.557742
402.0,20.0,9.0,0.0,0.558236
403.0,20.0,10.0,0.0,0.548860
404.0,20.0,11.0,0.0,0.551878
405.0,20.0,12.0,0.0,0.546214
406.0,20.0,13.0,0.0,0.542742
407.0,20.0,14.0,0.0,0.559341
408.0,20.0,15.0,0.0,0.544833
409.0,20.0,16.0,0.0,0.549678
410.0,20.0,17.0,0.0,0.551232
411.0,20.0,18.0,0.0,0.544507
412.0,20.0,19.0,0.0,0.548508
413.0,20.0,20.0,0.0,0.543589
414.0,20.0,21.0,0.0,0.549838
415.0,20.0,22.0,0.0,0.545623
416.0,20.0,23.0,0.0,0.549009
417.0,20.0,24.0,0.0,0.543247
418.0,19.0,1.0,0.0,0.539293
419.0,19.0,2.0,0.0,0.551934
420.0,19.0,3.0,0.0,0.556058
421.0,19.0,4.0,0.0,0.548198
422.0,19.0,5.0,0.0,0.558859
423.0,19.0,6.0,0.0,0.536159
424.0,19.0,7.0,0.0,0.552492
425.0,19.0,8.0,0.0,0.543484
426.0,19.0,9.0,0.0,0.555617
427.0,19.0,10.0,0.0,0.548437
428.0,19.0,11.0,0.0,0.539407
429.0,19.0,12.0,0.0,0.553676
430.0,19.0,13.0,0.0,0.553738
431.0,19.0,14.0,0.0,0.551707
432.0,19.0,15.0,0.0,0.549928
433.0,19.0,16.0,0.0,0.551706
434.0,19.0,17.0,0.0,0.540394
435.0,19.0,18.0,0.0,0.557924
436.0,19.0,19.0,0.0,0.549681
437.0,19.0,20.0,0.0,0.555536
438.0,19.0,21.0,0.0,0.551925
439.0,19.0,22.0,0.0,0.550109
440.0,19.0,23.0,0.0,0.536349
441.0,19.0,24.0,0.0,0.546321
442.0,18.0,1.0,0.0,0.542486
443.0,18.0,2.0,0.0,0.552316
444.0,18.0,3.0,0.0,0.549608
445.0,18.0,4.0,0.0,0.548022
446.0,18.0,5.0,0.0,0.543669
447.0,18.0,6.0,0.0,0.557528
448.0,18.0,7.0,0.0,0.552972
449.0,18.0,8.0,0.0,0.556072
450.0,18.0,9.0,0.0,0.545653
451.0,18.0,10.0,0.0,0.553626
452.0,18.0,11.0,0.0,0.547226
453.0,18.0,12.0,0.0,0.552784
454.0,18.0,13.0,0.0,0.558069
455.0,18.0,14.0,0.0,0.552172
456.0,18.0,15.0,0.0,0.543204
457.0,18.0,16.0,0.0,0.555619
458.0,18.0,17.0,0.0,0.555781
459.0,18.0,18.0,0.0,0.545582
460.0,18.0,19.0,0.0,0.543750
461.0,18.0,20.0,0.0,0.550467
462.0,18.0,21.0,0.0,0.558605
463.0,18.0,22.0,0.0,0.552106
464.0,18.0,23.0,0.0,0.556416
465.0,18.0,24.0,0.0,0.555005
466.0,17.0,1.0,0.0,0.541827
467.0,17.0,2.0,0.0,0.547933
468.0,17.0,3.0,0.0,0.552033
469.0,17.0,4.0,0.0,0.548638
470.0,17.0,5.0,0.0,0.541572
471.0,17.0,6.0,0.0,0.541688
472.0,17.0,7.0,0.0,0.545138
473.0,17.0,8.0,0.0,0.542335
474.0,17.0,9.0,0.0,0.555018
475.0,17.0,10.0,0.0,0.552342
476.0,17.0,11.0,0.0,0.545265
477.0,17.0,12.0,0.0,0.539202
478.0,17.0,13.0,0.0,0.554299
479.0,17.0,14.0,0.0,0.547623
480.0,17.0,15.0,0.0,0.547746
481.0,17.0,16.0,0.0,0.554553
482.0,17.0,17.0,0.0,0.556884
483.0,17.0,18.0,0.0,0.545638
484.0,17.0,19.0,0.0,0.547636
485.0,17.0,20.0,0.0,0.547617
486.0,17.0,21.0,0.0,0.552246
487.0,17.0,22.0,0.0,0.546728
488.0,17.0,23.0,0.0,0.541267
489.0,17.0,24.0,0.0,0.544893
490.0,16.0,1.0,0.0,0.550752
491.0,16.0,2.0,0.0,0.541491
492.0,16.0,3.0,0.0,0.547523
493.0,16.0,4.0,0.0,0.559500
494.0,16.0,5.0,0.0,0.550022
495.0,16.0,6.0,0.0,0.545839
496.0,16.0,7.0,0.0,0.545911
497.0,16.0,8.0,0.0,0.547073
498.0,16.0,9.0,0.0,0.556873
499.0,16.0,10.0,0.0,0.560233
500.0,16.0,11.0,0.0,0.543941
501.0,16.0,12.0,0.0,0.549792
502.0,16.0,13.0,0.0,0.552970
503.0,16.0,14.0,0.0,0.546212
504.0,16.0,15.0,0.0,0.554516
505.0,16.0,16.0,0.0,0.545889
506.0,16.0,17.0,0.0,0.552292
507.0,16.0,18.0,0.0,0.551200
508.0,16.0,19.0,0.0,0.545028
509.0,16.0,20.0,0.0,0.546900
510.0,16.0,21.0,0.0,0.545635
511.0,16.0,22.0,0.0,0.553489
512.0,16.0,23.0,0.0,0.550192
513.0,16.0,24.0,0.0,0.546727
514.0,15.0,1.0,0.0,0.550616
515.0,15.0,2.0,0.0,0.551384
516.0,15.0,3.0,0.0,0.555032
517.0,15.0,4.0,0.0,0.556483
518.0,15.0,5.0,0.0,0.549469
519.0,15.0,6.0,0.0,0.543756
520.0,15.0,7.0,0.0,0.554564
521.0,15.0,8.0,0.0,0.546059
522.0,15.0,9.0,0.0,0.552259
523.0,15.0,10.0,0.0,0.552347
524.0,15.0,11.0,0.0,0.541792
525.0,15.0,12.0,0.0,0.545689
526.0,15.0,13.0,0.0,0.545887
527.0,15.0,14.0,0.0,0.552914
528.0,15.0,15.0,0.0,0.546116
529.0,15.0,16.0,0.0,0.544826
530.0,15.0,17.0,0.0,0.551674
531.0,15.0,18.0,0.0,0.541303
532.0,15.0,19.0,0.0,0.556481
533.0,15.0,20.0,0.0,0.552533
534.0,15.0,21.0,0.0,0.544592
535.0,15.0,22.0,0.0,0.547302
536.0,15.0,23.0,0.0,0.550518
537.0,15.0,24.0,0.0,0.542940
538.0,14.0,1.0,0.0,0.545706
539.0,14.0,2.0,0.0,0.553791
540.0,14.0,3.0,0.0,0.557869
541.0,14.0,4.0,0.0,0.549822
542.0,14.0,5.0,0.0,0.543637
543.0,14.0,6.0,0.0,0.554263
544.0,14.0,7.0,0.0,0.553674
545.0,14.0,8.0,0.0,0.560788
546.0,14.0,9.0,0.0,0.549315
547.0,14.0,10.0,0.0,0.541055
548.0,14.0,11.0,0.0,0.547191
549.0,14.0,12.0,0.0,0.545423
550.0,14.0,13.0,0.0,0.548092
551.0,14.0,14.0,0.0,0.543400
552.0,14.0,15.0,0.0,0.539545
553.0,14.0,16.0,0.0,0.557138
554.0,14.0,17.0,0.0,0.551093
555.0,14.0,18.0,0.0,0.549029
556.0,14.0,19.0,0.0,0.544609
557.0,14.0,20.0,0.0,0.550454
558.0,14.0,21.0,0.0,0.560413
559.0,14.0,22.0,0.0,0.549362
560.0,14.0,23.0,0.0,0.551860
561.0,14.0,24.0,0.0,0.552136
562.0,13.0,1.0,0.0,0.547867
563.0,13.0,2.0,0.0,0.552862
564.0,13.0,3.0,0.0,0.545864
565.0,13.0,4.0,0.0,0.541982
566.0,13.0,5.0,0.0,0.544010
567.0,13.0,6.0,0.0,0.549742
568.0,13.0,7.0,0.0,0.545822
569.0,13.0,8.0,0.0,0.549176
570.0,13.0,9.0,0.0,0.550789
571.0,13.0,10.0,0.0,0.548035
572.0,13.0,11.0,0.0,0.549194
573.0,13.0,12.0,0.0,0.548570
574.0,13.0,13.0,0.0,0.546799
575.0,13.0,14.0,0.0,0.547715
576.0,13.0,15.0,0.0,0.555239
577.0,13.0,16.0,0.0,0.550067
578.0,13.0,17.0,0.0,0.554005
579.0,13.0,18.0,0.0,0.552734
580.0,13.0,19.0,0.0,0.552502
581.0,13.0,20.0,0.0,0.553157
582.0,13.0,21.0,0.0,0.550801
583.0,13.0,22.0,0.0,0.555051
584.0,13.0,23.0,0.0,0.544321
585.0,13.0,24.0,0.0,0.554601
586.0,12.0,1.0,0.0,0.540362
587.0,12.0,2.0,0.0,0.548133
588.0,12.0,3.0,0.0,0.549413
589.0,12.0,4.0,0.0,0.550902
590.0,12.0,5.0,0.0,0.550559
591.0,12.0,6.0,0.0,0.550567
592.0,12.0,7.0,0.0,0.558794
593.0,12.0,8.0,0.0,0.544529
594.0,12.0,9.0,0.0,0.550108
595.0,12.0,10.0,0.0,0.547170
596.0,12.0,11.0,0.0,0.545593
597.0,12.0,12.0,0.0,0.554903
598.0,12.0,13.0,0.0,0.545317
599.0,12.0,14.0,0.0,0.541613
600.0,12.0,15.0,0.0,0.549439
601.0,12.0,16.0,0.0,0.556782
602.0,12.0,17.0,0.0,0.548695
603.0,12.0,18.0,0.0,0.548600
604.0,12.0,19.0,0.0,0.547995
605.0,12.0,20.0,0.0,0.543986
606.0,12.0,21.0,0.0,0.543702
607.0,12.0,22.0,0.0,0.546851
608.0,12.0,23.0,0.0,0.553102
609.0,12.0,24.0,0.0,0.551094
610.0,11.0,1.0,0.0,0.546626
611.0,11.0,2.0,0.0,0.556013
612.0,11.0,3.0,0.0,0.552224
613.0,11.0,4.0,0.0,0.557357
614.0,11.0,5.0,0.0,0.543514
615.0,11.0,6.0,0.0,0.548975
616.0,11.0,7.0,0.0,0.550831
617.0,11.0,8.0,0.0,0.549009
618.0,11.0,9.0,0.0,0.548138
619.0,11.0,10.0,0.0,0.554110
620.0,11.0,11.0,0.0,0.553212
621.0,11.0,12.0,0.0,0.543751
622.0,11.0,13.0,0.0,0.549450
623.0,11.0,14.0,0.0,0.552558
624.0,11.0,15.0,0.0,0.546154
625.0,11.0,16.0,0.0,0.548682
626.0,11.0,17.0,0.0,0.538312
627.0,11.0,18.0,0.0,0.549288
628.0,11.0,19.0,0.0,0.546703
629.0,11.0,20.0,0.0,0.554510
630.0,11.0,21.0,0.0,0.547797
631.0,11.0,22.0,0.0,0.549919
632.0,11.0,23.0,0.0,0.547396
633.0,11.0,24.0,0.0,0.555506
634.0,10.0,1.0,0.0,0.557743
635.0,10.0,2.0,0.0,0.556396
636.0,10.0,3.0,0.0,0.546923
637.0,10.0,4.0,0.0,0.548555
638.0,10.0,5.0,0.0,0.552310
639.0,10.0,6.0,0.0,0.543641
640.0,10.0,7.0,0.0,0.545834
641.0,10.0,8.0,0.0,0.543894
642.0,10.0,9.0,0.0,0.547894
643.0,10.0,10.0,0.0,0.551251
644.0,10.0,11.0,0.0,0.558427
645.0,10.0,12.0,0.0,0.548883
646.0,10.0,13.0,0.0,0.553550
647.0,10.0,14.0,0.0,0.548742
648.0,10.0,15.0,0.0,0.545519
649.0,10.0,16.0,0.0,0.554114
650.0,10.0,17.0,0.0,0.547209
651.0,10.0,18.0,0.0,0.544679
652.0,10.0,19.0,0.0,0.549361
653.0,10.0,20.0,0.0,0.547264
654.0,10.0,21.0,0.0,0.554700
655.0,10.0,22.0,0.0,0.547315
656.0,10.0,23.0,0.0,0.555986
657.0,10.0,24.0,0.0,0.551260
658.0,9.0,1.0,0.0,0.550051
659.0,9.0,2.0,0.0,0.553943
660.0,9.0,3.0,0.0,0.557055
661.0,9.0,4.0,0.0,0.545982
662.0,9.0,5.0,0.0,0.555724
663.0,9.0,6.0,0.0,0.549232
664.0,9.0,7.0,0.0,0.563463
665.0,9.0,8.0,0.0,0.548183
666.0,9.0,9.0,0.0,0.552366
